Material	Texto breve material	Quantidade	Montante em MI	Doc.material	Item doc.material	Centro	Depósito	Tipo de movimento	Data de lançamento	Pedido	Qtd.  UM registro	Item	Data de entrada	Data do documento	Txt.tipo movimento	Nº reserva	Diagrama de rede	Nome do usuário
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-13.750	-373,27	490942734	1	11	015	905	19/07/2022		-13.750	0	19/07/2022	19/07/2022	SM para Alienação	0		4005112
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-13.530	-367,87	490941477	1	11	015	905	19/07/2022		-13.530	0	19/07/2022	19/07/2022	SM para Alienação	0		4005112
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-19.770	-197,12	490952877	1	11	015	905	21/07/2022		-19.770	0	21/07/2022	21/07/2022	SM para Alienação	0		4005112
999992	SUCATA FRAGMENTOS DE MADEIRA	-3.310	-32,88	490950847	1	11	015	905	21/07/2022		-3.310	0	21/07/2022	21/07/2022	SM para Alienação	0		4005112
999994	SUCATA DE POLIMEROS DIVERSOS	-2.650	-30,58	490950844	1	11	015	905	21/07/2022		-2.650	0	21/07/2022	21/07/2022	SM para Alienação	0		4005112
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-14.330	-385,78	490967809	1	11	015	905	26/07/2022		-14.330	0	26/07/2022	26/07/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-270	-2,68	490977554	1	11	015	905	27/07/2022		-270	0	27/07/2022	27/07/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.780	-57,41	490977328	1	11	015	905	27/07/2022		-5.780	0	27/07/2022	27/07/2022	SM para Alienação	0		2256196
999913	SUCATA ISOLADOR FE E METAIS	-8.360	-41,65	490984001	1	11	015	905	28/07/2022		-8.360	0	28/07/2022	28/07/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-2.240	-7,42	490988169	2	11	015	905	01/08/2022		-2.240	0	29/07/2022	29/07/2022	SM para Alienação	0		2256196
999736	SUCATA COBRE LIMPO	-14,400	-0,16	490988169	4	11	015	905	01/08/2022		-14,400	0	29/07/2022	29/07/2022	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-351,500	-3,21	490988169	3	11	015	905	01/08/2022		-351,500	0	29/07/2022	29/07/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-35	-0,35	490988022	1	11	015	905	01/08/2022		-35	0	29/07/2022	29/07/2022	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-3.514	-4,55	490988169	1	11	015	905	01/08/2022		-3.514	0	29/07/2022	29/07/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.000	-59,60	490992955	1	11	015	905	01/08/2022		-6.000	0	01/08/2022	01/08/2022	SM para Alienação	0		2256196
999666	SUCATA TRANSF POTENCIA 3000 kVA EN COBRE	-1	-0,07	491001842	1	11	015	905	02/08/2022		-1	0	02/08/2022	02/08/2022	SM para Alienação	0		4005753
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-15.250	-471,12	491003142	1	11	015	905	02/08/2022		-15.250	0	02/08/2022	02/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-25	-0,25	491015479	1	11	015	905	04/08/2022		-25	0	04/08/2022	04/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-23	-0,23	491016301	1	11	015	905	04/08/2022		-23	0	04/08/2022	04/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.120	-50,86	491014186	1	11	015	905	04/08/2022		-5.120	0	04/08/2022	04/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-25	-0,25	491019544	1	11	015	905	05/08/2022		-25	0	05/08/2022	05/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-25	-0,25	491020294	1	11	015	905	05/08/2022		-25	0	05/08/2022	05/08/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-3.310	-32,98	491026279	1	11	015	905	08/08/2022		-3.310	0	08/08/2022	08/08/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-15.320	-508,39	491032166	1	11	015	905	09/08/2022		-15.320	0	09/08/2022	09/08/2022	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-1.970	-17,74	491038859	1	11	015	905	10/08/2022		-1.970	0	10/08/2022	10/08/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-14.420	-140,92	491036904	1	11	015	905	10/08/2022		-14.420	0	10/08/2022	10/08/2022	SM para Alienação	0		2256196
999913	SUCATA ISOLADOR FE E METAIS	-6.162	-29,05	491038921	1	11	015	905	10/08/2022		-6.162	0	10/08/2022	10/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-2.720	-27,02	491036029	1	11	015	905	10/08/2022		-2.720	0	10/08/2022	10/08/2022	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-2.440	-29,64	491036952	1	11	015	905	10/08/2022		-2.440	0	10/08/2022	10/08/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-3.965	-13,38	491041783	2	11	015	905	11/08/2022		-3.965	0	11/08/2022	11/08/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-3.835	-12,94	491042132	2	11	015	905	11/08/2022		-3.835	0	11/08/2022	11/08/2022	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-1.318	-1,73	491042132	1	11	015	905	11/08/2022		-1.318	0	11/08/2022	11/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.230	-51,96	491040884	1	11	015	905	11/08/2022		-5.230	0	11/08/2022	11/08/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-13.880	-134,23	491067974	1	11	015	905	15/08/2022		-13.880	0	15/08/2022	15/08/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-13.790	-455,73	491070871	1	11	015	905	16/08/2022		-13.790	0	16/08/2022	16/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.530	-64,88	491070733	1	11	015	905	16/08/2022		-6.530	0	16/08/2022	16/08/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-12.570	-121,44	491078052	1	11	015	905	17/08/2022		-12.570	0	17/08/2022	17/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-28	-0,28	491075988	1	11	015	905	17/08/2022		-28	0	17/08/2022	17/08/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-8.550	-39,62	491075799	1	11	015	905	17/08/2022		-8.550	0	17/08/2022	17/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-28	-0,28	491081128	1	11	015	905	18/08/2022		-28	0	18/08/2022	18/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.490	-54,55	491080775	1	11	015	905	18/08/2022		-5.490	0	18/08/2022	18/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.060	-50,27	491085277	1	11	015	905	19/08/2022		-5.060	0	19/08/2022	19/08/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-10.210	-46,57	491092847	1	11	015	905	22/08/2022		-10.210	0	22/08/2022	22/08/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-3.080	-30,60	491091883	1	11	015	905	22/08/2022		-3.080	0	22/08/2022	22/08/2022	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-2.260	-31,31	491091591	1	11	015	905	22/08/2022		-2.260	0	22/08/2022	22/08/2022	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-670	-6,47	491092556	1	11	015	905	22/08/2022		-670	0	22/08/2022	22/08/2022	SM para Alienação	0		2269573
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-6	-0,06	491104062	4	11	015	905	23/08/2022		-6	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-2	-0,02	491104062	5	11	015	905	23/08/2022		-2	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-6	-0,06	491104062	6	11	015	905	23/08/2022		-6	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	491104062	1	11	015	905	23/08/2022		-1	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-5	-0,05	491104062	2	11	015	905	23/08/2022		-5	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-3	-0,03	491104062	3	11	015	905	23/08/2022		-3	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-14.950	-462,35	491100457	1	11	015	905	23/08/2022		-14.950	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-7.600	-75,69	491101801	1	11	015	905	23/08/2022		-7.600	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-7.940	-79,08	491108166	1	11	015	905	23/08/2022		-7.940	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.390	-63,49	491100748	1	11	015	905	23/08/2022		-6.390	0	23/08/2022	23/08/2022	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-53	-0,53	491110492	1	11	015	905	24/08/2022		-53	0	24/08/2022	24/08/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-7.310	-72,80	491113068	1	11	015	905	24/08/2022		-7.310	0	24/08/2022	24/08/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-9.530	-43,34	491113037	1	11	015	905	24/08/2022		-9.530	0	24/08/2022	24/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.530	-54,95	491110419	1	11	015	905	24/08/2022		-5.530	0	24/08/2022	24/08/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-5.350	-13,14	491116385	1	11	015	905	25/08/2022		-5.350	0	25/08/2022	25/08/2022	SM para Alienação	0		2256196
999737	SUCATA FIO/CABO COBRE NU	-210	-2,15	491116385	3	11	015	905	25/08/2022		-210	0	25/08/2022	25/08/2022	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-1.750	-15,14	491116385	2	11	015	905	25/08/2022		-1.750	0	25/08/2022	25/08/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-30	-0,30	491115660	1	11	015	905	25/08/2022		-30	0	25/08/2022	25/08/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-18.970	-188,92	491119101	1	11	015	905	25/08/2022		-18.970	0	25/08/2022	25/08/2022	SM para Alienação	0		2269573
999913	SUCATA ISOLADOR FE E METAIS	-3.700	-20,25	491123021	1	11	015	905	26/08/2022		-3.700	0	26/08/2022	26/08/2022	SM para Alienação	0		2256196
999913	SUCATA ISOLADOR FE E METAIS	-4.120	-22,47	491121739	2	11	015	905	26/08/2022		-4.120	0	26/08/2022	26/08/2022	SM para Alienação	0		2269573
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-2.010	-2,67	491123021	2	11	015	905	26/08/2022		-2.010	0	26/08/2022	26/08/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.640	-65,98	491122190	1	11	015	905	26/08/2022		-6.640	0	26/08/2022	26/08/2022	SM para Alienação	0		2269573
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-7.085	-32,15	491133300	1	11	015	905	29/08/2022		-7.085	0	29/08/2022	29/08/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.860	-58,23	491132969	1	11	015	905	29/08/2022		-5.860	0	29/08/2022	29/08/2022	SM para Alienação	0		2269573
999815	SUCATA PECAS ALUMINIO	-295	-12,35	491145376	4	11	015	905	30/08/2022		-295	0	30/08/2022	30/08/2022	SM para Alienação	0		2256196
999816	SUCATA CABO ALUMINIO NU C/ ALMA DE ACO	-4.502	-202,92	491145376	3	11	015	905	30/08/2022		-4.502	0	30/08/2022	30/08/2022	SM para Alienação	0		2256196
999817	SUCATA CABO ALUMINIO NU SEM ALMA DE ACO	-2.263	-48,55	491145376	2	11	015	905	30/08/2022		-2.263	0	30/08/2022	30/08/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-7.450	-225,18	491145376	1	11	015	905	30/08/2022		-7.450	0	30/08/2022	30/08/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-16.481	-160,79	491139151	1	11	015	905	30/08/2022		-16.481	0	30/08/2022	30/08/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-26	-0,26	491142938	1	11	015	905	30/08/2022		-26	0	30/08/2022	30/08/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.330	-62,90	491140621	1	11	015	905	30/08/2022		-6.330	0	30/08/2022	30/08/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-25	-0,25	491151291	1	11	015	905	31/08/2022		-25	0	31/08/2022	31/08/2022	SM para Alienação	0		2269573
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-3	-0,03	491153914	1	11	015	905	01/09/2022		-3	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-1	-0,01	491153914	2	11	015	905	01/09/2022		-1	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-8	-0,08	491153914	3	11	015	905	01/09/2022		-8	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	491153914	4	11	015	905	01/09/2022		-1	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-5	-0,05	491153914	5	11	015	905	01/09/2022		-5	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-5	-0,05	491153914	6	11	015	905	01/09/2022		-5	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-16.420	-489,78	491152146	1	11	015	905	01/09/2022		-16.420	0	31/08/2022	31/08/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-14.860	-144,97	491153844	1	11	015	905	01/09/2022		-14.860	0	31/08/2022	31/08/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-28	-0,28	491156439	1	11	015	905	01/09/2022		-28	0	01/09/2022	01/09/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.120	-60,81	491152045	1	11	015	905	01/09/2022		-6.120	0	31/08/2022	30/08/2022	SM para Alienação	0		2269573
999946	SUCATA VIDRO	-7.180	-32,44	491163876	1	11	015	905	02/09/2022		-7.180	0	02/09/2022	02/09/2022	SM para Alienação	0		2269573
999994	SUCATA DE POLIMEROS DIVERSOS	-2.560	-27,41	491163876	2	11	015	905	02/09/2022		-2.560	0	02/09/2022	02/09/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-30	-0,30	491174434	1	11	015	905	05/09/2022		-30	0	05/09/2022	05/09/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.570	-55,35	491174432	1	11	015	905	05/09/2022		-5.570	0	05/09/2022	05/09/2022	SM para Alienação	0		2269573
999112	SUCATA CHAVE A GAS SF6 DE 1, 3 E 4 VIAS	-3.620	-23,91	491184965	1	11	015	905	06/09/2022		-3.620	0	06/09/2022	06/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-28	-0,28	491183853	1	11	015	905	06/09/2022		-28	0	06/09/2022	06/09/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-6.070	-60,38	491185663	1	11	015	905	06/09/2022		-6.070	0	06/09/2022	06/09/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-3.585	-6,88	491188037	1	11	015	905	08/09/2022		-3.585	0	08/09/2022	08/09/2022	SM para Alienação	0		2269573
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-1.390	-12,08	491188037	2	11	015	905	08/09/2022		-1.390	0	08/09/2022	08/09/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-25	-0,25	491188162	1	11	015	905	08/09/2022		-25	0	08/09/2022	08/09/2022	SM para Alienação	0		2269573
999887	SUCATA POSTE CONCRETO	-25	-0,25	491196372	1	11	015	905	09/09/2022		-25	0	09/09/2022	09/09/2022	SM para Alienação	0		2269573
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-9.470	-42,75	491201537	1	11	015	905	09/09/2022		-9.470	0	09/09/2022	09/09/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.960	-59,31	491203753	1	11	015	905	09/09/2022		-5.960	0	09/09/2022	09/09/2022	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-48	-0,48	491207209	1	11	015	905	12/09/2022		-48	0	12/09/2022	12/09/2022	SM para Alienação	0		2256196
999913	SUCATA ISOLADOR FE E METAIS	-7.370	-41,99	491207159	1	11	015	905	12/09/2022		-7.370	0	12/09/2022	12/09/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-14.930	-397,71	491210366	1	11	015	905	13/09/2022		-14.930	0	13/09/2022	13/09/2022	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-49	-0,49	491211504	1	11	015	905	13/09/2022		-49	0	13/09/2022	13/09/2022	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-1	-0,01	491218274	4	11	015	905	14/09/2022		-1	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-4	-0,04	491218274	5	11	015	905	14/09/2022		-4	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-8	-0,08	491218274	6	11	015	905	14/09/2022		-8	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-4	-0,04	491218274	1	11	015	905	14/09/2022		-4	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-1	-0,01	491218274	2	11	015	905	14/09/2022		-1	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-4	-0,04	491218274	3	11	015	905	14/09/2022		-4	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999893	PAPEL CARTAO E PAPELAO USADOS	-870	-8,70	491216719	1	11	015	905	14/09/2022		-870	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999994	SUCATA DE POLIMEROS DIVERSOS	-2.740	-30,20	491216719	2	11	015	905	14/09/2022		-2.740	0	14/09/2022	14/09/2022	SM para Alienação	0		2256196
999834	SUCATA DE BATERIA PODENDO CONTER ÁGUA	-9.020	-8,82	491221181	2	11	015	905	15/09/2022		-9.020	0	15/09/2022	15/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-25	-0,25	491221818	1	11	015	905	15/09/2022		-25	0	15/09/2022	15/09/2022	SM para Alienação	0		2256196
999959	SUCATA DE MEDIDOR/MODULO ELETRONICO	-13.117	-130,33	491221181	1	11	015	905	15/09/2022		-13.117	0	15/09/2022	15/09/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-10.000	-96,61	491232133	1	11	015	905	19/09/2022		-10.000	0	19/09/2022	19/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-25	-0,25	491229749	1	11	015	905	19/09/2022		-25	0	19/09/2022	19/09/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-7.980	-35,46	491229678	1	11	015	905	19/09/2022		-7.980	0	19/09/2022	19/09/2022	SM para Alienação	0		2256196
999119	SUCATA DE CRUZETA DE FIBRA DE VIDRO	-5.380	-7,81	491233854	2	11	015	905	20/09/2022		-5.380	0	20/09/2022	20/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-27	-0,27	491233492	1	11	015	905	20/09/2022		-27	0	20/09/2022	20/09/2022	SM para Alienação	0		2256196
999916	SUCATA CHAVES SECCIO/FACA/FUSÍVEL	-5.414	-7,88	491233570	1	11	015	905	20/09/2022		-5.414	0	20/09/2022	20/09/2022	SM para Alienação	0		2256196
999946	SUCATA VIDRO	-7.450	-33,11	491233854	1	11	015	905	20/09/2022		-7.450	0	20/09/2022	20/09/2022	SM para Alienação	0		2256196
999733	SUCATA DE MUFLAS E TERMINAIS DE COBRE	-2.600	-33,32	491240257	2	11	015	905	21/09/2022		-2.600	0	21/09/2022	21/09/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-1.020	-1,84	491240257	3	11	015	905	21/09/2022		-1.020	0	21/09/2022	21/09/2022	SM para Alienação	0		2256196
999738	SUCATA FIO/CABO COBRE 1 CAPA ISOLACAO	-1.158	-10,08	491240257	1	11	015	905	21/09/2022		-1.158	0	21/09/2022	21/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-23	-0,23	491239121	1	11	015	905	21/09/2022		-23	0	21/09/2022	21/09/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-8.360	-83,26	491241422	1	11	015	905	21/09/2022		-8.360	0	21/09/2022	21/09/2022	SM para Alienação	0		2269573
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.730	-56,99	491240772	1	11	015	905	21/09/2022		-5.730	0	21/09/2022	21/09/2022	SM para Alienação	0		2256196
999818	SUCATA CABO ALUMINIO ISOLADO C/ ALMA ACO	-16.130	-431,41	491245401	1	11	015	905	22/09/2022		-16.130	0	22/09/2022	22/09/2022	SM para Alienação	0		2269573
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-9.800	-94,72	491248212	1	11	015	905	22/09/2022		-9.800	0	22/09/2022	22/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-26	-0,26	491247691	1	11	015	905	22/09/2022		-26	0	22/09/2022	22/09/2022	SM para Alienação	0		2256196
999909	SUCATA CARRETEL MADEIRA	-18.340	-182,66	491246302	1	11	015	905	22/09/2022		-18.340	0	22/09/2022	22/09/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-9.970	-43,54	491245744	1	11	015	905	22/09/2022		-9.970	0	22/09/2022	22/09/2022	SM para Alienação	0		2269573
999909	SUCATA CARRETEL MADEIRA	-8.600	-85,68	491250240	1	11	015	905	23/09/2022		-8.600	0	23/09/2022	23/09/2022	SM para Alienação	0		2256196
999958	SUCATA MEDIDOR ENERGIA ELÉTRICA FERRO	-10.135	-44,27	491250376	1	11	015	905	23/09/2022		-10.135	0	23/09/2022	23/09/2022	SM para Alienação	0		2256196
999997	SUCATA DE CRUZETA DE MADEIRA	-479	-4,66	491250245	1	11	015	905	23/09/2022		-479	0	23/09/2022	23/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-24	-0,24	491256557	1	11	015	905	26/09/2022		-24	0	26/09/2022	26/09/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-5.090	-50,62	491256581	1	11	015	905	26/09/2022		-5.090	0	26/09/2022	26/09/2022	SM para Alienação	0		2256196
999001	SUCATA DISJUNTOR MEDIO/GRANDE PORTE	-9.960	-99,60	491264362	1	11	015	905	27/09/2022		-9.960	0	27/09/2022	27/09/2022	SM para Alienação	0		2256196
999881	SUCATA POSTE MAD AC 7 M	-50	-0,50	491263273	1	11	015	905	27/09/2022		-50	0	27/09/2022	27/09/2022	SM para Alienação	0		2256196
999883	SUCATA Fe BATIDO MISTO E CHAPARIA SOLTA	-12.650	-122,31	491266043	1	11	015	905	27/09/2022		-12.650	0	27/09/2022	27/09/2022	SM para Alienação	0		2256196
999992	SUCATA FRAGMENTOS DE MADEIRA	-7.070	-70,39	491263837	1	11	015	905	27/09/2022		-7.070	0	27/09/2022	27/09/2022	SM para Alienação	0		2256196
999635	SUCATA TRANSFORM POT ATÉ 30kVA ENROL AL	-5	-0,05	491269250	4	11	015	905	28/09/2022		-5	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999636	SUCATA TRANSFORM POT 45 A 75kVA ENROL AL	-5	-0,05	491269250	5	11	015	905	28/09/2022		-5	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999637	SUCATA TRANSFORM POT 100A150kVA ENROL AL	-10	-0,10	491269250	6	11	015	905	28/09/2022		-10	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999660	SUCATA TRANSFORM POT ATÉ 30kVA ENR COBRE	-1	-0,01	491269250	1	11	015	905	28/09/2022		-1	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999661	SUCATA TRANSFORM POT 45 A 75kVA EN COBRE	-5	-0,05	491269250	2	11	015	905	28/09/2022		-5	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999662	SUCATA TRANSFORM POT 100A150kVA EN COBRE	-9	-0,09	491269250	3	11	015	905	28/09/2022		-9	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-3.300	-5,98	491267761	1	11	015	905	28/09/2022		-3.300	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999735	SUCATA FIO/CABO COBRE 2 CAPAS DE ISOLADO	-2.970	-5,38	491268177	1	11	015	905	28/09/2022		-2.970	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
999887	SUCATA POSTE CONCRETO	-24	-0,24	491268665	1	11	015	905	28/09/2022		-24	0	28/09/2022	28/09/2022	SM para Alienação	0		2256196
